#CABOPER.A10
#[O]CESAR_surface_radiation.ctr
      day   btime   etime         SWD         SWU         LWD         LWU 
   y4mmdd    hhmm    hhmm        W/m2        W/m2        W/m2        W/m2 
 20030926    0600    0610  3.60000E+1  8.00000E+0  2.93242E+2  3.36270E+2
 20030926    0610    0620  5.50000E+1  1.40000E+1  2.95177E+2  3.37371E+2
 20030926    0620    0630  7.50000E+1  2.00000E+1  2.97177E+2  3.41732E+2
 20030926    0630    0640  9.70000E+1  2.60000E+1  2.96825E+2  3.45620E+2
 20030926    0640    0650  1.19000E+2  3.20000E+1  2.95602E+2  3.52083E+2
 20030926    0650    0700  1.40000E+2  3.70000E+1  2.98794E+2  3.59657E+2
 20030926    0700    0710  1.63000E+2  4.30000E+1  3.03403E+2  3.64556E+2
 20030926    0710    0720  1.91000E+2  4.90000E+1  3.05531E+2  3.66768E+2
 20030926    0720    0730  1.94000E+2  4.90000E+1  3.04724E+2  3.71241E+2
 20030926    0730    0740  2.31000E+2 -9.99900E+3  3.06724E+2  3.73342E+2
 20030926    0740    0750  2.65000E+2  6.70000E+1  3.06372E+2  3.80177E+2
 20030926    0750    0800  2.68000E+2  6.70000E+1  3.10852E+2  3.81602E+2
 20030926    0800    0810  3.11000E+2  7.80000E+1  3.14788E+2  3.86751E+2
 20030926    0810    0820  3.15000E+2  7.70000E+1  3.12564E+2  3.92325E+2
 20030926    0820    0830  3.25000E+2  7.80000E+1  3.13756E+2  3.96325E+2
 20030926    0830    0840  3.67000E+2  9.00000E+1  3.16756E+2  4.00899E+2
 20030926    0840    0850  3.88000E+2  9.40000E+1  3.20820E+2  4.04213E+2
 20030926    0850    0900  4.03000E+2  9.70000E+1  3.22012E+2  4.06639E+2
 20030926    0900    0910  4.19000E+2  1.00000E+2  3.20724E+2  4.12899E+2
 20030926    0910    0920  4.38000E+2  1.04000E+2  3.22852E+2  4.13639E+2
 20030926    0920    0930  4.58000E+2  1.08000E+2  3.26460E+2  4.16750E+2
 20030926    0930    0940  4.72000E+2  1.11000E+2  3.28460E+2  4.21797E+2
 20030926    0940    0950  4.87000E+2  1.14000E+2  3.25172E+2  4.18963E+2
 20030926    0950    1000  4.95000E+2  1.15000E+2  3.28588E+2  4.19176E+2
 20030926    1000    1010  5.03000E+2  1.17000E+2  3.29979E+2  4.21750E+2
 20030926    1010    1020  3.61000E+2  8.10000E+1  3.34812E+2  4.16139E+2
 20030926    1020    1030  5.24000E+2  1.21000E+2  3.38337E+2  4.23899E+2
 20030926    1030    1040  5.88000E+2  1.39000E+2  3.52958E+2  4.29361E+2
 20030926    1040    1050  1.38000E+2  2.80000E+1  3.63648E+2  4.08278E+2
 20030926    1050    1100  2.20000E+2  4.20000E+1  3.44682E+2  4.02630E+2
 20030926    1100    1110  3.19000E+2  6.90000E+1  3.49727E+2  4.11805E+2
 20030926    1110    1120  1.90000E+2  3.50000E+1  3.50816E+2  4.03843E+2
 20030926    1120    1130  2.53000E+2  5.00000E+1  3.51079E+2  4.05194E+2
 20030926    1130    1140 -9.99900E+3  4.20000E+1  3.75474E+2  4.05305E+2
 20030926    1140    1150  1.66000E+2  3.40000E+1  3.81569E+2  4.05778E+2
 20030926    1150    1200  2.44000E+2  5.20000E+1  3.77281E+2  4.09028E+2
 20030926    1200    1210  6.25000E+2  1.41000E+2  3.46414E+2  4.22878E+2
 20030926    1210    1220  5.41000E+2  1.21000E+2  3.43145E+2  4.23639E+2
 20030926    1220    1230  4.57000E+2  1.00000E+2  3.46105E+2  4.19602E+2
 20030926    1230    1240  4.94000E+2  1.10000E+2  3.41209E+2  4.25112E+2
 20030926    1240    1250  4.16000E+2  9.20000E+1  3.48304E+2  4.19602E+2
 20030926    1250    1300  2.39000E+2  4.80000E+1  3.59431E+2  4.10677E+2
 20030926    1300    1310  2.79000E+2  5.90000E+1  3.61501E+2  4.10241E+2
 20030926    1310    1320  4.01000E+2  8.70000E+1  3.59604E+2  4.15277E+2
 20030926    1320    1330  3.75000E+2  8.20000E+1  3.57470E+2  4.14916E+2
 20030926    1330    1340  2.72000E+2  5.80000E+1  3.59822E+2  4.11565E+2
 20030926    1340    1350  2.73000E+2  5.80000E+1  3.66789E+2  4.08666E+2
 20030926    1350    1400  3.80000E+2  8.50000E+1  3.56733E+2  4.15277E+2
 20030926    1400    1410  2.94000E+2  6.20000E+1  3.51880E+2  4.08092E+2
 20030926    1410    1420  3.01000E+2  6.50000E+1  3.46528E+2  4.09454E+2
 20030926    1420    1430  1.94000E+2  3.90000E+1  3.48425E+2  4.02630E+2
 20030926    1430    1440  1.80000E+2  3.70000E+1  3.51431E+2  4.00518E+2
 20030926    1440    1450  1.83000E+2  3.70000E+1  3.52303E+2  4.00305E+2
 20030926    1450    1500  1.84000E+2  3.70000E+1  3.51694E+2  4.00093E+2
 20030926    1500    1510  1.60000E+2  3.20000E+1  3.54110E+2  3.97518E+2
 20030926    1510    1520  1.29000E+2  2.50000E+1  3.53982E+2  3.95731E+2
 20030926    1520    1530  1.07000E+2  2.00000E+1  3.55790E+2  3.94731E+2
 20030926    1530    1540  9.40000E+1  1.70000E+1  3.56725E+2  3.96204E+2
 20030926    1540    1550  8.10000E+1  1.50000E+1  3.58533E+2  3.92157E+2
 20030926    1550    1600  9.40000E+1  1.80000E+1  3.58533E+2  3.95204E+2
 20030926    1600    1610  1.04000E+2  2.10000E+1  3.54790E+2  3.95991E+2
 20030926    1610    1620  9.20000E+1  1.80000E+1  3.45432E+2  3.93630E+2
 20030926    1620    1630  8.30000E+1  1.60000E+1  3.47784E+2  3.88583E+2
 20030926    1630    1640  8.00000E+1  1.60000E+1  3.49591E+2  3.91630E+2
 20030926    1640    1650  5.60000E+1  1.00000E+1  3.52334E+2  3.89843E+2
 20030926    1650    1700  5.00000E+1  1.20000E+1  3.51335E+2  3.88056E+2
 20030926    1700    1710  3.70000E+1  9.00000E+0  3.47918E+2  3.87269E+2
 20030926    1710    1720  1.60000E+1  1.00000E+0  3.42784E+2  3.82807E+2
 20030926    1720    1730  3.00000E+0  0.00000E+0  3.32779E+2  3.76446E+2
 20030926    1730    1740  0.00000E+0  0.00000E+0  3.22165E+2  3.71558E+2
 20030926    1740    1750  0.00000E+0  0.00000E+0  3.20037E+2  3.65085E+2
 20030926    1750    1800  0.00000E+0  0.00000E+0  3.15428E+2  3.59511E+2
 20030926    1800    1810  0.00000E+0  0.00000E+0  3.19043E+2  3.56612E+2
 20030926    1810    1820  0.00000E+0  0.00000E+0  3.22657E+2  3.54612E+2
 20030926    1820    1830  0.00000E+0  0.00000E+0  3.32341E+2  3.56075E+2
 20030926    1830    1840  0.00000E+0  0.00000E+0  3.57671E+2  3.65046E+2
 20030926    1840    1850  0.00000E+0  0.00000E+0  3.66349E+2  3.72981E+2
 20030926    1850    1900  0.00000E+0  0.00000E+0  3.67478E+2  3.74407E+2
 20030926    1900    1910  0.00000E+0  0.00000E+0  3.71022E+2  3.74046E+2
 20030926    1910    1920  0.00000E+0  0.00000E+0  3.71087E+2  3.75046E+2
 20030926    1920    1930  0.00000E+0  0.00000E+0  3.66799E+2  3.77519E+2
 20030926    1930    1940  0.00000E+0  0.00000E+0  3.67799E+2  3.78519E+2
 20030926    1940    1950  0.00000E+0  0.00000E+0  3.68735E+2  3.77732E+2
 20030926    1950    2000  0.00000E+0  0.00000E+0  3.75894E+2  3.79519E+2
 20030926    2000    2010  0.00000E+0  0.00000E+0  3.72542E+2  3.79519E+2
 20030926    2010    2020  0.00000E+0  0.00000E+0  3.69735E+2  3.78732E+2
 20030926    2020    2030  0.00000E+0  0.00000E+0  3.69735E+2  3.76472E+2
 20030926    2030    2040  0.00000E+0  0.00000E+0  3.77830E+2  3.80519E+2
 20030926    2040    2050  0.00000E+0  0.00000E+0  3.73542E+2  3.80519E+2
 20030926    2050    2100  0.00000E+0  0.00000E+0  3.74478E+2  3.80519E+2
 20030926    2100    2110  0.00000E+0  0.00000E+0  3.75413E+2  3.80519E+2
 20030926    2110    2120  0.00000E+0  0.00000E+0  3.76349E+2  3.81306E+2
 20030926    2120    2130  0.00000E+0  0.00000E+0  3.77349E+2  3.82306E+2
 20030926    2130    2140  0.00000E+0  0.00000E+0  3.75478E+2  3.82306E+2
 20030926    2140    2150  0.00000E+0  0.00000E+0  3.81701E+2  3.81519E+2
 20030926    2150    2200  0.00000E+0  0.00000E+0  3.79285E+2  3.84093E+2
 20030926    2200    2210  0.00000E+0  0.00000E+0  3.79894E+2  3.83519E+2
 20030926    2210    2220  0.00000E+0  0.00000E+0  3.85014E+2  3.79519E+2
 20030926    2220    2230  0.00000E+0  0.00000E+0  3.82405E+2  3.81454E+2
 20030926    2230    2240  0.00000E+0  0.00000E+0  3.86693E+2  3.81241E+2
 20030926    2240    2250  0.00000E+0  0.00000E+0  3.84212E+2  3.82815E+2
 20030926    2250    2300  0.00000E+0  0.00000E+0  3.87084E+2  3.83602E+2
 20030926    2300    2310  0.00000E+0  0.00000E+0  3.76092E+2  3.83815E+2
 20030926    2310    2320  0.00000E+0  0.00000E+0  3.73349E+2  3.83241E+2
 20030926    2320    2330  0.00000E+0  0.00000E+0  3.78701E+2  3.80194E+2
 20030926    2330    2340  0.00000E+0  0.00000E+0  3.75349E+2  3.81880E+2
 20030926    2340    2350  0.00000E+0  0.00000E+0  3.78221E+2  3.85140E+2
 20030926    2350    2400  0.00000E+0  0.00000E+0  3.78765E+2  3.84353E+2
 20030927    0000    0010  0.00000E+0  0.00000E+0  3.74413E+2  3.81093E+2
 20030927    0010    0020  0.00000E+0  0.00000E+0  3.74413E+2  3.81093E+2
 20030927    0020    0030  0.00000E+0  0.00000E+0  3.74413E+2  3.81093E+2
 20030927    0030    0040  0.00000E+0  0.00000E+0  3.73478E+2  3.80306E+2
 20030927    0040    0050  0.00000E+0  0.00000E+0  3.72542E+2  3.80306E+2
 20030927    0050    0100  0.00000E+0  0.00000E+0  3.72542E+2  3.82566E+2
 20030927    0100    0110  0.00000E+0  0.00000E+0  3.73087E+2  3.82566E+2
 20030927    0110    0120  0.00000E+0  0.00000E+0  3.66863E+2  3.78519E+2
 20030927    0120    0130  0.00000E+0  0.00000E+0  3.69344E+2  3.80992E+2
 20030927    0130    0140  0.00000E+0  0.00000E+0  3.69279E+2  3.80678E+2
 20030927    0140    0150  0.00000E+0  0.00000E+0  3.66735E+2  3.77306E+2
 20030927    0150    0200  0.00000E+0  0.00000E+0  3.64927E+2  3.79779E+2
 20030927    0200    0210  0.00000E+0  0.00000E+0  3.70151E+2  3.78205E+2
 20030927    0210    0220  0.00000E+0  0.00000E+0  3.72894E+2  3.79566E+2
 20030927    0220    0230  0.00000E+0  0.00000E+0  3.71022E+2  3.76306E+2
 20030927    0230    0240  0.00000E+0  0.00000E+0  3.67215E+2  3.76306E+2
 20030927    0240    0250  0.00000E+0  0.00000E+0  3.64735E+2  3.75306E+2
 20030927    0250    0300  0.00000E+0  0.00000E+0  3.63408E+2  3.75306E+2
 20030927    0300    0310  0.00000E+0  0.00000E+0  3.37143E+2  3.69584E+2
 20030927    0310    0320  0.00000E+0  0.00000E+0  3.28266E+2  3.67493E+2
 20030927    0320    0330  0.00000E+0  0.00000E+0  3.32752E+2  3.65179E+2
 20030927    0330    0340  0.00000E+0  0.00000E+0  3.36238E+2  3.64642E+2
 20030927    0340    0350  0.00000E+0  0.00000E+0  3.36174E+2  3.62743E+2
 20030927    0350    0400  0.00000E+0  0.00000E+0  3.34847E+2  3.66577E+2
 20030927    0400    0410  0.00000E+0  0.00000E+0  3.38526E+2  3.65678E+2
 20030927    0410    0420  0.00000E+0  0.00000E+0  3.43205E+2  3.66364E+2
 20030927    0420    0430  0.00000E+0  0.00000E+0  3.45492E+2  3.66736E+2
 20030927    0430    0440  0.00000E+0  0.00000E+0  3.50978E+2  3.63837E+2
 20030927    0440    0450  0.00000E+0  0.00000E+0  3.50850E+2  3.63411E+2
 20030927    0450    0500  0.00000E+0  0.00000E+0  3.42755E+2  3.59364E+2
 20030927    0500    0510  0.00000E+0  0.00000E+0  3.33333E+2  3.56790E+2
 20030927    0510    0520  0.00000E+0  0.00000E+0  3.35141E+2  3.51956E+2
 20030927    0520    0530  0.00000E+0  0.00000E+0  3.50959E+2  3.55205E+2
 20030927    0530    0540  0.00000E+0  0.00000E+0  3.57964E+2  3.61140E+2
 20030927    0540    0550  7.00000E+0  0.00000E+0  3.56221E+2  3.60768E+2
 20030927    0550    0600  1.40000E+1  0.00000E+0  3.40987E+2  3.62667E+2
 20030927    0600    0610  2.60000E+1  2.00000E+0  3.26950E+2  3.57158E+2
 20030927    0610    0620  5.00000E+1  8.00000E+0  3.56414E+2  3.65343E+2
 20030927    0620    0630  2.70000E+1  3.00000E+0  3.59740E+2  3.69917E+2
 20030927    0630    0640  3.90000E+1  5.00000E+0  3.60805E+2  3.72704E+2
 20030927    0640    0650  8.00000E+1  1.20000E+1  3.62478E+2  3.80325E+2
 20030927    0650    0700  9.30000E+1  1.50000E+1  3.61190E+2  3.84899E+2
 20030927    0700    0710  9.10000E+1  1.50000E+1  3.64735E+2  3.83065E+2
 20030927    0710    0720  1.46000E+2  2.70000E+1  3.56832E+2  3.87639E+2
 20030927    0720    0730  5.40000E+1  8.00000E+0  3.68863E+2  3.85815E+2
 20030927    0730    0740  5.80000E+1  8.00000E+0  3.67992E+2  3.84454E+2
 20030927    0740    0750  6.10000E+1  9.00000E+0  3.66992E+2  3.85241E+2
 20030927    0750    0800  8.20000E+1  1.30000E+1  3.64575E+2  3.87602E+2
 20030927    0800    0810  8.80000E+1  1.50000E+1  3.69927E+2  3.89389E+2
 20030927    0810    0820  1.47000E+2  2.70000E+1  3.65313E+2  3.91964E+2
 20030927    0820    0830  2.07000E+2  4.00000E+1  3.70575E+2  3.99787E+2
 20030927    0830    0840  1.09000E+2  2.00000E+1  3.69313E+2  3.94602E+2
 20030927    0840    0850  1.42000E+2  2.50000E+1  3.65570E+2  3.95389E+2
 20030927    0850    0900  3.28000E+2  6.80000E+1  3.30857E+2  4.02000E+2
 20030927    0900    0910  4.18000E+2  8.90000E+1  3.25082E+2  4.09462E+2
 20030927    0910    0920  2.64000E+2  5.00000E+1  3.42272E+2  4.10010E+2
 20030927    0920    0930  3.43000E+2  6.80000E+1  3.49694E+2  4.12946E+2
 20030927    0930    0940  4.85000E+2  1.05000E+2  3.28210E+2  4.19084E+2
 20030927    0940    0950  5.35000E+2  1.17000E+2  3.23852E+2  4.23195E+2
 20030927    0950    1000  5.58000E+2  1.22000E+2  3.24108E+2  4.25307E+2
 20030927    1000    1010  5.40000E+2  1.17000E+2  3.23845E+2  4.24946E+2
 20030927    1010    1020  5.42000E+2  1.17000E+2  3.20429E+2  4.28094E+2
 20030927    1020    1030  5.61000E+2  1.21000E+2  3.22845E+2  4.28094E+2
 20030927    1030    1040  5.75000E+2  1.24000E+2  3.21301E+2  4.28770E+2
 20030927    1040    1050  5.83000E+2  1.25000E+2  3.23237E+2  4.30557E+2
 20030927    1050    1100  5.79000E+2  1.25000E+2  3.23365E+2  4.33243E+2
 20030927    1100    1110  5.91000E+2  1.27000E+2  3.24845E+2  4.29307E+2
 20030927    1110    1120  5.95000E+2  1.28000E+2  3.24236E+2  4.32344E+2
 20030927    1120    1130  5.84000E+2  1.25000E+2  3.28652E+2  4.38965E+2
 20030927    1130    1140  5.94000E+2  1.28000E+2  3.26717E+2  4.36391E+2
 20030927    1140    1150  5.91000E+2  1.27000E+2  3.25172E+2  4.34705E+2
 20030927    1150    1200  5.84000E+2  1.26000E+2  3.27044E+2  4.36279E+2
 20030927    1200    1210  5.97000E+2  1.29000E+2  3.34722E+2  4.38492E+2
 20030927    1210    1220  6.78000E+2  1.49000E+2  3.46080E+2  4.42752E+2
 20030927    1220    1230  5.30000E+2  1.13000E+2  3.61117E+2  4.42178E+2
 20030927    1230    1240  3.10000E+2  6.10000E+1  3.61623E+2  4.24020E+2
 20030927    1240    1250  2.74000E+2  5.40000E+1  3.63437E+2  4.15862E+2
 20030927    1250    1300  2.80000E+2  5.70000E+1  3.68923E+2  4.15436E+2
 20030927    1300    1310  5.71000E+2  1.28000E+2  3.43087E+2  4.32381E+2
 20030927    1310    1320  2.80000E+2  5.70000E+1  3.49201E+2  4.18649E+2
 20030927    1320    1330  2.19000E+2  4.40000E+1  3.68532E+2  4.12288E+2
 20030927    1330    1340  2.54000E+2  5.00000E+1  3.60982E+2  4.15223E+2
 20030927    1340    1350  1.99000E+2  3.90000E+1  3.57174E+2  4.11862E+2
 20030927    1350    1400  1.56000E+2  3.00000E+1  3.68340E+2  4.09288E+2
 20030927    1400    1410  2.00000E+2  4.00000E+1  3.65532E+2  4.08602E+2
 20030927    1410    1420  2.18000E+2  4.40000E+1  3.43465E+2  4.08602E+2
 20030927    1420    1430  3.22000E+2  7.40000E+1  3.29011E+2  4.14639E+2
 20030927    1430    1440  1.85000E+2  3.50000E+1  3.30293E+2  4.06204E+2
 20030927    1440    1450  1.25000E+2  2.10000E+1  3.54976E+2  4.04103E+2
 20030927    1450    1500  9.40000E+1  1.50000E+1  3.56719E+2  3.99843E+2
 20030927    1500    1510  8.60000E+1  1.40000E+1  3.64141E+2  3.98843E+2
 20030927    1510    1520  8.00000E+1  1.30000E+1  3.62270E+2  3.99630E+2
 20030927    1520    1530  7.00000E+1  1.20000E+1  3.66340E+2  3.98630E+2
 20030927    1530    1540  8.40000E+1  1.50000E+1  3.69147E+2  3.99417E+2
 20030927    1540    1550  9.00000E+1  1.70000E+1  3.69211E+2  4.01204E+2
 20030927    1550    1600  1.12000E+2  2.20000E+1  3.58918E+2  4.01991E+2
 20030927    1600    1610  1.04000E+2  2.10000E+1  3.43945E+2  3.98056E+2
 20030927    1610    1620  1.34000E+2  3.50000E+1  3.31235E+2  3.96583E+2
 20030927    1620    1630  1.01000E+2  2.60000E+1  3.26838E+2  3.90499E+2
 20030927    1630    1640  5.40000E+1  9.00000E+0  3.23448E+2  3.85148E+2
 20030927    1640    1650  3.10000E+1  2.00000E+0  3.23127E+2  3.77787E+2
 20030927    1650    1700  2.20000E+1  0.00000E+0  3.25485E+2  3.73261E+2
 20030927    1700    1710  1.60000E+1  0.00000E+0  3.32651E+2  3.70612E+2
 20030927    1710    1720  8.00000E+0  0.00000E+0  3.24947E+2  3.67352E+2
 20030927    1720    1730  0.00000E+0  0.00000E+0  3.39008E+2  3.66724E+2
 20030927    1730    1740  0.00000E+0  0.00000E+0  3.54115E+2  3.70695E+2
 20030927    1740    1750  0.00000E+0  0.00000E+0  3.37143E+2  3.65648E+2
 20030927    1750    1800  0.00000E+0  0.00000E+0  3.14076E+2  3.64074E+2
 20030927    1800    1810  0.00000E+0  0.00000E+0  3.22171E+2  3.60240E+2
 20030927    1810    1820  0.00000E+0  0.00000E+0  3.44084E+2  3.67435E+2
 20030927    1820    1830  0.00000E+0  0.00000E+0  3.52179E+2  3.70584E+2
 20030927    1830    1840  0.00000E+0  0.00000E+0  3.39014E+2  3.68797E+2
 20030927    1840    1850  0.00000E+0  0.00000E+0  3.22978E+2  3.69270E+2
 20030927    1850    1900  0.00000E+0  0.00000E+0  3.20107E+2  3.65010E+2
 20030927    1900    1910  0.00000E+0  0.00000E+0  3.20107E+2  3.65797E+2
 20030927    1910    1920  0.00000E+0  0.00000E+0  3.17235E+2  3.63436E+2
 20030927    1920    1930  0.00000E+0  0.00000E+0  3.11557E+2  3.63122E+2
 20030927    1930    1940  0.00000E+0  0.00000E+0  3.10557E+2  3.58862E+2
 20030927    1940    1950  0.00000E+0  0.00000E+0  3.08557E+2  3.54500E+2
 20030927    1950    2000  0.00000E+0  0.00000E+0  3.07557E+2  3.50352E+2
 20030927    2000    2010  0.00000E+0  0.00000E+0  3.12171E+2  3.51714E+2
 20030927    2010    2020  0.00000E+0  0.00000E+0  3.34956E+2  3.58797E+2
 20030927    2020    2030  0.00000E+0  0.00000E+0  3.42506E+2  3.60472E+2
 20030927    2030    2040  0.00000E+0  0.00000E+0  3.35629E+2  3.61371E+2
 20030927    2040    2050  0.00000E+0  0.00000E+0  3.24400E+2  3.57436E+2
 20030927    2050    2100  0.00000E+0  0.00000E+0  3.17786E+2  3.53389E+2
 20030927    2100    2110  0.00000E+0  0.00000E+0  3.14434E+2  3.57436E+2
 20030927    2110    2120  0.00000E+0  0.00000E+0  3.19721E+2  3.60584E+2
 20030927    2120    2130  0.00000E+0  0.00000E+0  3.37020E+2  3.62472E+2
 20030927    2130    2140  0.00000E+0  0.00000E+0  3.55863E+2  3.67620E+2
 20030927    2140    2150  0.00000E+0  0.00000E+0  3.55928E+2  3.67833E+2
 20030927    2150    2200  0.00000E+0  0.00000E+0  3.56928E+2  3.70519E+2
 20030927    2200    2210  0.00000E+0  0.00000E+0  3.56992E+2  3.68259E+2
 20030927    2210    2220  0.00000E+0  0.00000E+0  3.56056E+2  3.67472E+2
 20030927    2220    2230  0.00000E+0  0.00000E+0  3.46699E+2  3.68945E+2
 20030927    2230    2240  0.00000E+0  0.00000E+0  3.27593E+2  3.67270E+2
 20030927    2240    2250  0.00000E+0  0.00000E+0  3.18107E+2  3.62223E+2
 20030927    2250    2300  0.00000E+0  0.00000E+0  3.20850E+2  3.61223E+2
 20030927    2300    2310  0.00000E+0  0.00000E+0  3.13300E+2  3.63483E+2
 20030927    2310    2320  0.00000E+0  0.00000E+0  3.13300E+2  3.61696E+2
 20030927    2320    2330  0.00000E+0  0.00000E+0  3.17523E+2  3.61483E+2
 20030927    2330    2340  0.00000E+0  0.00000E+0  3.20657E+2  3.59010E+2
 20030927    2340    2350  0.00000E+0  0.00000E+0  3.32213E+2  3.61158E+2
 20030927    2350    2400  0.00000E+0  0.00000E+0  3.44987E+2  3.63732E+2
 20030928    0000    0010  0.00000E+0  0.00000E+0  3.55344E+2  3.65306E+2
 20030928    0010    0020  0.00000E+0  0.00000E+0  3.53863E+2  3.68566E+2
 20030928    0020    0030  0.00000E+0  0.00000E+0  3.53863E+2  3.66306E+2
 20030928    0030    0040  0.00000E+0  0.00000E+0  3.58215E+2  3.66306E+2
 20030928    0040    0050  0.00000E+0  0.00000E+0  3.54863E+2  3.66519E+2
 20030928    0050    0100  0.00000E+0  0.00000E+0  3.56735E+2  3.68779E+2
 20030928    0100    0110  0.00000E+0  0.00000E+0  3.59151E+2  3.65519E+2
 20030928    0110    0120  0.00000E+0  0.00000E+0  3.59151E+2  3.66306E+2
 20030928    0120    0130  0.00000E+0  0.00000E+0  3.58215E+2  3.66306E+2
 20030928    0130    0140  0.00000E+0  0.00000E+0  3.59151E+2  3.64046E+2
 20030928    0140    0150  0.00000E+0  0.00000E+0  3.59151E+2  3.66306E+2
 20030928    0150    0200  0.00000E+0  0.00000E+0  3.60087E+2  3.66306E+2
 20030928    0200    0210  0.00000E+0  0.00000E+0  3.61958E+2  3.64046E+2
 20030928    0210    0220  0.00000E+0  0.00000E+0  3.61958E+2  3.64046E+2
 20030928    0220    0230  0.00000E+0  0.00000E+0  3.61023E+2  3.66306E+2
 20030928    0230    0240  0.00000E+0  0.00000E+0  3.54799E+2  3.66306E+2
 20030928    0240    0250  0.00000E+0  0.00000E+0  3.56671E+2  3.66306E+2
 20030928    0250    0300  0.00000E+0  0.00000E+0  3.56671E+2  3.66306E+2
 20030928    0300    0310  0.00000E+0  0.00000E+0  3.57606E+2  3.66306E+2
 20030928    0310    0320  0.00000E+0  0.00000E+0  3.57606E+2  3.67093E+2
 20030928    0320    0330  0.00000E+0  0.00000E+0  3.57606E+2  3.67093E+2
 20030928    0330    0340  0.00000E+0  0.00000E+0  3.61958E+2  3.64833E+2
 20030928    0340    0350  0.00000E+0  0.00000E+0  3.58606E+2  3.67306E+2
 20030928    0350    0400  0.00000E+0  0.00000E+0  3.61023E+2  3.66306E+2
 20030928    0400    0410  0.00000E+0  0.00000E+0  3.60023E+2  3.66306E+2
 20030928    0410    0420  0.00000E+0  0.00000E+0  3.60894E+2  3.66093E+2
 20030928    0420    0430  0.00000E+0  0.00000E+0  3.60375E+2  3.65880E+2
 20030928    0430    0440  0.00000E+0  0.00000E+0  3.58349E+2  3.63407E+2
 20030928    0440    0450  0.00000E+0  0.00000E+0  3.58414E+2  3.64407E+2
 20030928    0450    0500  0.00000E+0  0.00000E+0  3.55606E+2  3.68353E+2
 20030928    0500    0510  0.00000E+0  0.00000E+0  3.55606E+2  3.65093E+2
 20030928    0510    0520  0.00000E+0  0.00000E+0  3.49992E+2  3.67566E+2
 20030928    0520    0530  0.00000E+0  0.00000E+0  3.51928E+2  3.66093E+2
 20030928    0530    0540  0.00000E+0  0.00000E+0  3.51992E+2  3.67093E+2
 20030928    0540    0550  1.00000E+0  0.00000E+0  3.50729E+2  3.65519E+2
 20030928    0550    0600  6.00000E+0  0.00000E+0  3.38956E+2  3.65732E+2
 20030928    0600    0610  1.10000E+1  0.00000E+0  3.25464E+2  3.66418E+2
 20030928    0610    0620  1.60000E+1  0.00000E+0  3.14716E+2  3.63057E+2
 20030928    0620    0630  1.90000E+1  0.00000E+0  3.10300E+2  3.59584E+2
 20030928    0630    0640  2.70000E+1  1.00000E+0  3.12171E+2  3.58111E+2
 20030928    0640    0650  3.50000E+1  2.00000E+0  3.11236E+2  3.59584E+2
 20030928    0650    0700  7.00000E+1  1.30000E+1  3.12562E+2  3.62046E+2
 20030928    0700    0710  1.41000E+2  3.40000E+1  3.15082E+2  3.69082E+2
 20030928    0710    0720  1.37000E+2  3.00000E+1  3.15274E+2  3.72194E+2
 20030928    0720    0730  2.09000E+2  5.00000E+1  3.22953E+2  3.79129E+2
 20030928    0730    0740  2.14000E+2  4.80000E+1  3.34983E+2  3.83501E+2
 20030928    0740    0750  2.22000E+2  4.90000E+1  3.47539E+2  3.83602E+2
 20030928    0750    0800  1.33000E+2  2.50000E+1  3.56506E+2  3.79667E+2
 20030928    0800    0810  1.01000E+2  1.80000E+1  3.60184E+2  3.81241E+2
 20030928    0810    0820  7.00000E+1  1.20000E+1  3.60184E+2  3.79667E+2
 20030928    0820    0830  5.20000E+1  8.00000E+0  3.61120E+2  3.77093E+2
 20030928    0830    0840  5.80000E+1  9.00000E+0  3.62056E+2  3.76407E+2
 20030928    0840    0850  7.20000E+1  1.20000E+1  3.58704E+2  3.80454E+2
 20030928    0850    0900  9.40000E+1  1.70000E+1  3.57832E+2  3.82241E+2
 20030928    0900    0910  1.21000E+2  2.30000E+1  3.63184E+2  3.85815E+2
 20030928    0910    0920  1.23000E+2  2.20000E+1  3.60832E+2  3.87602E+2
 20030928    0920    0930  1.08000E+2  1.90000E+1  3.63704E+2  3.89389E+2
 20030928    0930    0940  9.60000E+1  1.60000E+1  3.67120E+2  3.90288E+2
 20030928    0940    0950  6.60000E+1  1.00000E+1  3.69536E+2  3.83093E+2
 20030928    0950    1000  4.50000E+1  5.00000E+0  3.66056E+2  3.83566E+2
 20030928    1000    1010  4.10000E+1  5.00000E+0  3.66927E+2  3.81093E+2
 20030928    1010    1020  4.20000E+1  5.00000E+0  3.71215E+2  3.83353E+2
 20030928    1020    1030  4.70000E+1  5.00000E+0  3.71696E+2  3.81566E+2
 20030928    1030    1040  5.80000E+1  8.00000E+0  3.70593E+2  3.77667E+2
 20030928    1040    1050  5.30000E+1  7.00000E+0  3.73207E+2  3.78815E+2
 20030928    1050    1100  6.20000E+1  9.00000E+0  3.74014E+2  3.79177E+2
 20030928    1100    1110  8.20000E+1  1.20000E+1  3.71118E+2  3.80065E+2
 20030928    1110    1120  9.10000E+1  1.30000E+1  3.67349E+2  3.80379E+2
 20030928    1120    1130  8.30000E+1  1.20000E+1  3.68414E+2  3.82278E+2
 20030928    1130    1140  1.00000E+2  1.50000E+1  3.66061E+2  3.83278E+2
 20030928    1140    1150  8.30000E+1  1.20000E+1  3.68631E+2  3.83177E+2
