                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                  Costf_grad_h              Costf_grad_alpha            Costf_grad_sca_sto                 Costf_grad_wg         Costf_grad_gammatheta             Costf_grad_gammaq                Costf_grad_CO2             Costf_grad_advCO2                Costf_grad_z0m                Costf_grad_z0h
                      221        351.1197375675265      0.20004351892508132       0.9999720332768701      0.27158992121512116    0.0030023649325150413  -1.0135438002297638e-06       421.91713522935385    5.092041519310236e-06     0.020612566689438148      0.01994427978379038         -0.013008293454614144            -6.045740701523786            0.8119790762233766            1.4494368400889874            -946.5371974881974           -1378978.8651417412           -0.3183981913327232            -746.6000581223674            12.059405221759665             9.084185946861323
                      222       351.11973758641415      0.20004351900976727       0.9999720332859116      0.27158992118206876     0.003002360701156864  -1.0030380192343928e-06         421.917136288998   5.1019258965227355e-06      0.02061256652314916     0.019944279682783277         -0.006981339657981518           -2.7535690564046464          -0.11039934657613616            0.9571514563286401             197.3106233299018             534.3951191597899           -0.2749388713682744            -437.9674932530012            7.4582781181245235             4.552143933381263
                      223        351.1197375671393      0.20004351894333416       0.9999720332861715      0.27158992120892755    0.0030023642775588687  -1.0044967621555877e-06         421.917135239204    5.082459070282939e-06     0.020612566658051428      0.01994427976058619          -0.00788794453085129           -3.2186624316291255          0.019676082242799167            1.0252052811790568             37.40704586259372           -191020.55837016547           -0.2834396581633484            -504.4007453443077              8.11263899084408             5.191129557893794
                      224       351.11973840090775      0.20004352266130931       0.9999720336771742       0.2715899197565519    0.0030021777959314943  -1.0029896665825666e-06        421.9171819955298    5.528164095729845e-06      0.02061255935153058     0.019944275327180065         -0.005351411953449423           -2.7611264713579264          -0.19501416271407163            0.9326067890209823            185.02153736538062             -764.644964159677          -0.21890631373177455            103.17151243309034             7.277749377652632             4.627843857341122
                      225        351.1197384045339        0.200043522681725       0.9999720336860896       0.2715899197277134    0.0030021777959338115  -1.0029896665872015e-06        421.9171819957663    5.528164053780958e-06     0.020612559322769237     0.019944275307988996         -0.005351411011141212           -2.7611221627161995          -0.19501427969767027            0.9326072688885704            185.02172280982057            -764.6157937376461            -0.218906294613235             103.1715864445602              7.27774614671329              4.62783679517208
                      226        351.1197384069683      0.20004352265320005       0.9999720337024117       0.2715899196785931    0.0030021777959104196  -1.0029896665932542e-06        421.9171819959567    5.528164019927289e-06     0.020612559314971874     0.019944275333815285         -0.005351411312202788            -2.761126810694997          -0.19501359619789116            0.9326066720696492             185.0215555166105            -764.6336202761596          -0.21890630462874688            103.17151790073298             7.277749107839074             4.627844560583795
                      227        351.1197384150556       0.2000435226361246       0.9999720335249491       0.2715899195401477      0.00300217779584405   -1.002989666622613e-06        421.9171819967287    5.528163859763032e-06     0.020612559258617734     0.019944275342336115         -0.005351410113456053           -2.7611268016562844           -0.1950181693423377            0.9326062371953026             185.0214777134658            -764.6038232678245           -0.2189062971753639            103.17148036625882             7.277748536530427             4.627844339874444
                      228        351.1197383988896      0.20004352265837488       0.9999720336789353       0.2715899197475104    0.0030021777958800675  -1.0029896665954976e-06        421.9171819956916   5.5281640838324954e-06      0.02061255935054297     0.019944275323832736         -0.005351411994959038            -2.761126516102478           -0.1950141566535753            0.9326067952649327            185.02151567460803            -764.6518531996724          -0.21890631427739496            103.17150395645572             7.277749385782247             4.627843792565574
                      229       351.11973839749794       0.2000435226694865       0.9999720336784137      0.27158991974464464    0.0030021777959124718  -1.0029896665907733e-06        421.9171819957809    5.528164079598419e-06     0.020612559353563036     0.019944275330138827         -0.005351411981719713           -2.7611263410684943          -0.19501414595374422            0.9326067516458775            185.02152745764295            -764.6486413922783          -0.21890631404488434            103.17150871086628             7.277749461810743            4.6278440086667665
                      230       351.05566618354027      0.20002339760228569        1.000113797508404      0.27000987438284446    0.0029996164978962794  -1.0037799085575402e-06       421.93376871484685   3.7353500682028953e-06      0.02012939679948783     0.019929371928296344         0.0020844088094158423            1.3004882797815287            0.3183615603450539           -0.5864637349021248            -433.7510887171358           -128851.36599347762          -0.11279402327168436           -155.85106574302813            0.6729031165737245            1.3097414649057213
                      231       351.05566618350986      0.20002339760206805        1.000113797508256      0.27000987438295454    0.0029996165486351842    -9.88797224780485e-07         421.933768717192    3.735368190593392e-06     0.020129396799406268       0.0199293719281381          0.010562309691561349             5.953304926712153           -0.9970246070585081           -1.2898917957200773            1188.2452753299478              1835798.95313206           -0.0526252453700314            266.65512377636384           -5.9496777271410375           -5.1158181772699995
                      232        351.0556661835018      0.20002339760201698        1.000113797508296       0.2700098743829632     0.002999616536191614    -1.00377994344717e-06        421.9337687171099    3.735364968573086e-06     0.020129396799458913     0.019929371928189017          0.002084492344272966            1.3005842770133331           0.31837658669366364           -0.5864494406548177           -433.73301966417984           -128851.34951905935          -0.11279109654019341           -155.82543285628302            0.6728065665502913            1.3095916477764653
                      233        351.0556661834527      0.20002339760157084       1.0001137975081094       0.2700098743830273    0.0029996165398740184   -1.003806150358877e-06        421.9337687181991   3.7353370378186205e-06      0.02012939679959365     0.019929371928344375          0.002069476377840311            1.2923586684318136            0.3206749832091947           -0.5852248248972634            -436.5891996939241           -132293.60881563366          -0.11290014533730548           -156.60083939876753            0.6844817053964807            1.3209665702183861
                      234         351.055665660204      0.20002339394661828       1.0001137960391295       0.2700098759987634    0.0030001375397618966  -1.0032755774427774e-06        421.9337995060508    3.938078611279277e-06     0.020129396406057515     0.019929370468007135          0.003777598444937149             2.912800873707168            0.4369946470890979           -0.4378035299454767            -81.47254833938462            -92.42905320330982          -0.06904244299917152            220.50844364947778           -1.0755179506823032           -1.1520663485415694
                      235        351.0556656323315      0.20002339369974112       1.0001137959361452       0.2700098760403955     0.003000142367016409   -9.978318361794633e-07       421.93380023312744    3.925091298009196e-06     0.020129396472090718     0.019929370538510738          0.006818044048393939             4.609699961649948         -0.038202191250793924           -0.6923949607964746             509.5490444414698             714297.0866125593         -0.048859553517615194            357.73563056101057           -3.4823814549153527            -3.499430855352519
                      236       351.05566544916195        0.200023392077393        1.000113795259556       0.2700098763139799     0.003000174052154283  -1.0032870427181395e-06        421.9338050104735    3.839744928361497e-06     0.020129396906133662      0.01992937100192423         0.0034065215065076557             2.903737433401533            0.4546420478938887           -0.4335612175477191            -81.09232525278365           -378.88671226271464          -0.08179126873333556             96.92789033034947           -1.0248953775291156           -1.1527421814234093
                      237        351.0556656332378       0.2000233936592147         1.00011379591014       0.2700098760466627    0.0030001431060005545  -1.0041345115592323e-06        421.9338006344333    3.937941523706306e-06      0.02012939647703172     0.019929370550726827          0.003295263521551675            2.6574241521539137            0.5140991248526184           -0.3959465339371717           -172.11516511272143           -112254.80530132444          -0.07235168007665312            197.21346373505807           -0.7073345243463862           -0.8012859955735278
                      238       351.05566522316815      0.20002339007545378       1.0001137944245797      0.27000987665157317    0.0030002131566313765   -1.003299017067026e-06        421.9338109073626   3.7345175316198568e-06     0.020129397441680213     0.019929371573752817         0.0030096315186103222             2.894205815412466           0.47351128714496243          -0.42902592475131585            -80.63769962797298            -643.2884668974475          -0.09543175064166899            -35.30159213793645           -0.9709301968839991           -1.1537102738183318
                      239       351.05566522069256      0.20002339004841987       1.0001137943906984       0.2700098766847099     0.003000213156639664   -1.003299017067425e-06       421.93381090746755    3.734517528252852e-06     0.020129397446010413       0.0199293715796219          0.003009631197872118             2.894203410304301            0.4735106515757391          -0.42902612941027607             -80.6377948173809            -643.3001954508454           -0.0954317578805568            -35.30162643536617           -0.9709287628353057           -1.1537071110851225
                      240        351.0556652188782      0.20002339005451805       1.0001137944212601       0.2700098767345869     0.003000213156657215  -1.0032990170667504e-06        421.9338109075697    3.734517527037891e-06      0.02012939744133234     0.019929371563462545         0.0030096314183484935             2.894205779575782           0.47351129727372737           -0.4290256793208716            -80.63767382545078            -643.2928883162497           -0.0954317490262369            -35.30158192892752           -0.9709306399379946           -1.1537115399004403
                      241       351.05566522002414      0.20002339007294975       1.0001137944474259       0.2700098766668163     0.003000213156650311  -1.0032990170654544e-06       421.93381090753456   3.7345175283096766e-06      0.02012939744410163     0.019929371576930522         0.0030096313926623154            2.8942052624188412           0.47351193054836194           -0.4290259308906963            -80.63770120834891              -643.29333342107          -0.09543175121483274            -35.30159214805208           -0.9709298412046979           -1.1537093809415946
                      242       351.03221102227866      0.19991250734070543       1.0000993459394505        0.270361223920977    0.0030003456552310866   -1.003295755289487e-06       421.93496062605305   3.7085974708405386e-06      0.02013836068412081      0.01990824019424462           0.00201667613867329           -1.4148699671434186            0.8375383569105812           0.11571318736124776           -122.36094106670676           -39940.139446829904          -0.10062283818406503           -46.469366095901044           0.08108717612680742            0.3906147850583763
                      243        351.0322110221839      0.19991250734146923       1.0000993459381933       0.2703612239209069     0.003000345701409528    -9.88312502366462e-07        421.9349606328025   3.7086149036909416e-06       0.0201383606840891      0.01990824019409236          0.010491098043024075             3.231749772757129          -0.47905473429049583           -0.5881721069975046             1497.989605566784            1924144.4378541305          -0.04046749344278512             375.9346701428002            -6.536935072486678            -6.036092517759502
                      244        351.0322110221758      0.19991250734141824       1.0000993459382335       0.2703612239209156     0.003000345688974481  -1.0032957863901846e-06        421.9349606327205     3.70861168138701e-06      0.02013836068414173     0.019908240194143303         0.0020167572049824235           -1.4147836260569633            0.8375515519293644           0.11572592980132847           -122.34477086036225            -39940.12500466134          -0.10062001739432463           -46.444706698753826           0.08099926513444064           0.39048004166931605
                      245       351.03221102205015      0.19991250734195176        1.000099345936864      0.27036122392081546     0.003000345696249779  -1.0033209280377746e-06       421.93496063884965   3.7085839131566638e-06      0.02013836068432236     0.019908240194279284          0.002002361385588846           -1.4226551308915516            0.8397597239390263            0.1169026220208487           -125.08013921367504            -43240.98520171558           -0.1007245498407283           -47.188336154945645           0.09218246386044626            0.4013799466438328
                      246       351.03221054749116       0.1999125106304269       1.0000993403227525      0.27036122363752507     0.003000501383070197  -1.0031359375857582e-06       421.93499139690283   3.7741783286144982e-06     0.020138360780672545     0.019908239726656105         0.0025632302187342873           -0.9215659142806355            0.8718301613930084           0.16032080565076137           -14.757303712664243            -50.59881704215914          -0.08638692351366725             75.88597872791404           -0.4593059179193237           -0.3625818451961175
                      247        351.0322104990812      0.19991251083035946       1.0000993397968405      0.27036122359850157     0.003000503621188384   -9.955078365121276e-07        421.9349937255257   3.7627378883844566e-06     0.020138360852855364      0.01990823978345331         0.0068443067445855725            1.4478854473446603           0.20345155101116066          -0.19755803908202002             811.4144217065481            1000448.3372000036          -0.05725443090908809            276.49170921199624            -3.827273542421805            -3.642789264273497
                      248        351.0322103606815       0.1999125114017831       1.0000993382935564      0.27036122348696673    0.0030005099945853344  -1.0031344587497872e-06       421.93500038193446   3.7300285380531994e-06     0.020138361059299236     0.019908239945913113          0.002396690130171442           -0.9410462417886923            0.8765670350660085           0.15967207111331597           -17.612122124730828            -128.8950733370256          -0.09214679079609185             20.16380174856387           -0.4232557360793288          -0.33840450124573296
                      249       351.03221048717836      0.19991251091008286         1.00009933960168       0.2703612235846932    0.0030005051768486235  -1.0038604371772467e-06        421.9349948445446    3.773597213152111e-06      0.02013836086894837     0.019908239797334526           0.00215527017978769           -1.1389842110843877            0.9366248943577198           0.19536521361835305            -91.65749377967089            -94755.71284265874          -0.08921536700472248             55.81772192210027          -0.14691666031763748          -0.06315519207121792
                      250        351.0322102135179       0.1999125120096158       1.0000993366946247      0.27036122336833623    0.0030005167844262574   -1.003136037724408e-06        421.9350074632958    3.695328327560113e-06      0.02013836127878413     0.019908240118637312           0.00226427283455292           -0.9571591668510825            0.8805374709039936           0.15929718240365912           -20.142698928415168            -547.8814178810825          -0.09668394049207787           -23.702811858567586           -0.3937617469144579           -0.3183009319034522
                      251        351.0322102115529      0.19991251201827762       1.0000993366090625       0.2703612233435997    0.0030005167844306805  -1.0031360377243944e-06       421.93500746340106   3.6953283137978446e-06     0.020138361280443714      0.01990824012019441           0.00226427298733291           -0.9571585077072898            0.8805352875687374           0.15929706175669872           -20.142723156823806            -547.8720572538494          -0.09668394156936069           -23.702816673717095           -0.3937619475936665           -0.3183017489158204
                      252        351.0322102108869      0.19991251201772306        1.000099336696216       0.2703612233460895    0.0030005167844306337  -1.0031360377246593e-06         421.935007463431    3.695328322282611e-06     0.020138361281397305      0.01990824012279644          0.002264272809860044            -0.957159185043828             0.880537504426457           0.15929710470742925            -20.14270555986258            -547.8816025972833          -0.09668394113504789            -23.70281322997429           -0.3937615353430698          -0.31830043118096757
                      253       351.03221020290573      0.19991251204323665       1.0000993367033413      0.27036122336892543    0.0030005167844513896  -1.0031360377254422e-06        421.9350074638567   3.6953282912863143e-06     0.020138361282977378     0.019908240118023345         0.0022642729181214538           -0.9571567700007977            0.8805375817621753           0.15929737997607205           -20.142613573657506            -547.8755027322156          -0.09668393642498065            -23.70279434068345           -0.3937629585778062           -0.3183039768220365
                      254       351.03221020363213      0.19991251201373775       1.0000993366908226       0.2703612234041061    0.0030005167844417958  -1.0031360377257793e-06       421.93500746381585    3.695328305670935e-06      0.02013836128394134     0.019908240122751213         0.0022642726690858253           -0.9571592211449106            0.8805374643720489            0.1592972138778358           -20.142700879390965            -547.8881833223392          -0.09668394125599494           -23.702812359929357           -0.3937616039596141          -0.31830082349598837
                      255        351.0322102004692       0.1999125120060577        1.000099336693487      0.27036122334248963    0.0030005167844552516  -1.0031360377180884e-06        421.9350074641804     3.69532827140423e-06      0.02013836127436023     0.019908240116909618          0.002264272877430939           -0.9571591583812031            0.8805374468268615           0.15929717384541262           -20.142684882957923            -547.8799702533491          -0.09668393800567299           -23.702808563572866            -0.393761842690953           -0.3183010204003557
                      256        350.2167294776191      0.19996494177688737       0.9999403072657219       0.2699198046456873     0.003002170878565682  -1.0029035597492784e-06       421.98627265196785    7.186063936235721e-07      0.02009626649828001     0.019961306673090748        0.00021581276219035175             1.406721425801178            -1.060461836930857            0.1389173272945746              574.769108326194            -85485.08351530043         -0.010171087729282675            107.89254388425219            -1.203069884060699           -2.1448923071397963
                      257        350.2167294776143      0.19996494177653176       0.9999403072664673       0.2699198046456479    0.0030021707769885054   -9.878862155769988e-07       421.98627265228737    7.185874396902616e-07      0.02009626649850033     0.019961306673482268          0.008721540802167048             6.054657617569067           -2.3821055324018574           -0.5691830737056068            2197.0092312373877             1885507.031231392           0.05000573216998154             530.1538129100504            -7.840152555219268             -8.55924042627682
                      258        350.2167294776062      0.19996494177648078       0.9999403072665076       0.2699198046456566    0.0030021707645474494  -1.0029034611588612e-06        421.9862726522054    7.185842210700154e-07      0.02009626649855306     0.019961306673533075        0.00021565771582967476            1.4064568034783007           -1.0605071035662825           0.13887675628621388             574.7188468049117            -85485.13420063352          -0.01017658554737834            107.84649574873734           -1.2028127267891466           -2.1444771151406887
                      259        350.2167294776304      0.19996494177678267       0.9999403072677477      0.26991980464575255    0.0030021707374092675  -1.0028034539663298e-06       421.98627265442616    7.186509604550943e-07     0.020096266498325764     0.019961306673170538          0.000272840950809445             1.437674303799179           -1.0693015723371568           0.13417664797803133             585.5817018395915            -72339.84267838162         -0.009767014744506102            110.74371792481264           -1.2472785045281873            -2.187610110240408
                      260       350.21672933194696       0.1999649371741786       0.9999403161604271       0.2699198042982557    0.0030008802205990295  -1.0011296793844744e-06        421.9862753407235    4.676233354210711e-07      0.02009626958911155     0.019961311680088682        -0.0011652912615694895            -1.384855049544294            -1.630871166918328          -0.35141593189999526             76.85677045021504            442.53419989495217          -0.06977027524448699           -394.86838530928367            1.4167237940203299            2.2738700709535937
                      261         350.216729335608      0.19996493722415762       0.9999403163240812        0.269919804312485    0.0030008782815703597  -1.0122277890766007e-06        421.9862756535818    4.775261730623705e-07     0.020096269552073928     0.019961311620835365         -0.007464390966757996            -4.865002463597937           -0.6586661757598148           0.16858260897698546            -1133.771849970796           -1460741.0565259655            -0.112940081547353            -694.3630008345391             6.356280377628475             7.085981386975429
                      262       350.21672933866216       0.1999649372657713       0.9999403164600613       0.2699198043243011      0.00300087668673041  -1.0011304868417901e-06       421.98627591374634    4.857618736184786e-07     0.020096269521215532      0.01996131157151269        -0.0010940305548090177            -1.376176271070861           -1.6328107752746834           -0.3510834538904181             78.10830439583273            464.97228878187747          -0.06731984811791501            -371.3840950857979            1.4005942890831928              2.26289060189853
                      263        350.2167293319119      0.19996493722210096       0.9999403163386215      0.26991980431320495     0.003000877608879159   -1.001851199056435e-06        421.9862754808116     4.67795946668887e-07     0.020096269556927775     0.019961311621780796        -0.0015778331543422448           -1.6161835000746598            -1.568367027529844           -0.3182967924902585           -2.8660406438715187            -94732.62489608914          -0.07270079384965801           -415.36741336114164            1.7431669618272716            2.5945013475833334
                      264         350.216729450638      0.19996493879326616       0.9999403214571577      0.26991980475866734     0.003000817749188097  -1.0011530208653541e-06        421.9862854694239    7.882212871672468e-07     0.020096268388924688      0.01996130976078092         8.905667504731924e-05           -1.2343203223065458           -1.6643606721620152          -0.34511720621271436             97.98568643748091            -355.0509334655838         -0.026495694555564123            19.958564714434416            1.1356948126292994             2.083766323939142
                      265        350.2167294505764       0.1999649388020182       0.9999403215485789       0.2699198047715044    0.0030008177491810963  -1.0011530208649995e-06        421.9862854694513    7.882212823446283e-07     0.020096268384903485     0.019961309752506064         8.905670481386689e-05           -1.2343190568535098           -1.6643584851524391          -0.34511690079141605             97.98577861353152            -355.0522609400132          -0.02649568938945022             19.95858239060444              1.13569382300696            2.0837643182497927
                      266         350.216729450558      0.19996493879498606       0.9999403214536879       0.2699198047626514    0.0030008177491747125  -1.0011530208649846e-06       421.98628546944775    7.882212828231748e-07     0.020096268387632215      0.01996130975873368         8.905671643730202e-05           -1.2343199437887304           -1.6643607872349255           -0.3451171575329773             97.98569452527802            -355.0503097935124         -0.026495693734875373            19.958566313510484             1.135694542036436             2.083765651608841
                      267       350.21652626127593      0.19997533471254236       1.0000079008857736      0.26993784929791265     0.003000786457036725  -1.0011520255770124e-06       421.98635338586826    7.759944011778187e-07     0.020090530903342854     0.019950674900285296        0.00019304756593899327            0.5170282042857721            -0.109958671315735         -0.004434890160129105            188.13824971272268            -217.3407290889749         -0.020741874820336792             37.30027632765393           -0.1858440452675559           -0.8310478449545295
                      268       350.21652626118873      0.19997533471253093       1.0000079008866245       0.2699378492981637     0.003000786457019168  -1.0011520255770263e-06       421.98635338588036    7.759944011269137e-07      0.02009053090335812     0.019950674900232022        0.00019304755089477601            0.5170281647223792          -0.10995865568439336         -0.004434893159592668            188.13824159269515           -217.34272067335212         -0.020741875066423526            37.300274609937745          -0.18584400828924705           -0.8310477851235754
                      269        350.2165262613286      0.19997533471259354       1.0000079008854652       0.2699378492986005    0.0030007864570334303  -1.0011520255741265e-06        421.9863533858854    7.759943991555792e-07      0.02009053090306893     0.019950674900278277        0.00019304757462331384            0.5170282191641891          -0.10995868056315947          -0.00443488802563271            188.13824940898158           -217.34053271469855          -0.02074187468598796             37.30027627124014          -0.18584406071738396           -0.8310478755046521
                      270        350.2165262611401      0.19997533471246995       1.0000079008858902      0.26993784929792686     0.003000786457036361   -1.001152025572524e-06       421.98635338589264    7.759943990758497e-07      0.02009053090323823     0.019950674900373028        0.00019304757149655417            0.5170281960717729           -0.1099586674890566        -0.0044348911074683335            188.13824993944976           -217.34024573752654         -0.020741874710973527             37.30027643939795          -0.18584404406794353           -0.8310478324185037
                      271        350.2165262606283          0.1999753347126       1.0000079008856775      0.26993784929854125    0.0030007864570358866  -1.0011520255742608e-06       421.98635338589514    7.759944003027032e-07     0.020090530903307653     0.019950674900367248         0.0001930475593164206            0.5170282035544904          -0.10995867172089696         -0.004434889106017772            188.13824951956093           -217.34076985124517           -0.0207418748506222             37.30027625655421          -0.18584404237675092           -0.8310478462271065
                      272       350.21652626086035      0.19997533471274834       1.0000079008855196      0.26993784929693687     0.003000786457039486  -1.0011520255761795e-06       421.98635338589304     7.75994399513127e-07     0.020090530903142872     0.019950674900364177        0.00019304757057078022            0.5170282221232754          -0.10995867744068985         -0.004434890398353717            188.13825138533736            -217.3403207386353          -0.02074187470501158             37.30027668655439           -0.1858440569030863           -0.8310478641560627
                      273        350.0463299407417      0.19999113044527506       0.9999909309258584       0.2700667778431237    0.0030000736096199025   -9.997452392794686e-07        421.9978965170716    8.720452162615256e-08      0.02004063821622344     0.019981704495593024        0.00011508997776341438           0.20488825927113877           -0.2957929813373345           0.11104766734665879             44.03567274239443            46588.263242741166         -0.004024845041470559          -0.30118921771398843           -0.2006486617182808           -0.9166612627677915
                      274        350.0463299407371      0.19999113044517997       0.9999909309262401       0.2700667778430659    0.0030000735953330526  -1.0147700302769579e-06        421.9978965173037    8.720461876131259e-08     0.020040638216290898       0.0199817044959002         -0.008477594682911779             -4.52238156255447             1.022009306828485             0.814685987248828           -1598.6637709714273             -1933591.79213454           -0.0642819791757945            -423.0708148609602             6.518993489148309            5.6158853892271745
                      275       350.04632994074524       0.1999911304452316       0.9999909309262002      0.27006677784305727     0.003000073607872021   -9.997452385434575e-07        421.9978965173854    8.720782660137137e-08     0.020040638216237746     0.019981704495848695        0.00011510244563535273           0.20488745829654675          -0.29579376751597475           0.11104735225397912            44.035445436827914             46588.26414927208         -0.004024418115151443          -0.29704511245383197          -0.20064941213237533           -0.9166594892352631
                      276          350.04632995194      0.19999113030689203       0.9999909320135594      0.27006677763161757     0.003000068045355935  -1.0000963889791976e-06        421.9978975161048     9.77250570081964e-08     0.020040638261765196     0.019981705309465955       -4.6377494885994455e-05             0.092039056869811           -0.2672257609189932           0.12666354197646382             4.878164712365891             74.50394867940562         -0.004083167781192769            2.9464734054225117          -0.04577100343920248           -0.7588042427383586
                      277          350.04632995194      0.19999113030689203       0.9999909320135594      0.27006677763161757     0.003000068045355935  -1.0000963889791976e-06        421.9978975161048     9.77250570081964e-08     0.020040638261765196     0.019981705309465955       -4.6377494885994455e-05             0.092039056869811           -0.2672257609189932           0.12666354197646382             4.878164712365891             74.50394867940562         -0.004083167781192769            2.9464734054225117          -0.04577100343920248           -0.7588042427383586
