                   sim_nr                        h                    alpha                  sca_sto                       wg               gammatheta                   gammaq                      CO2                   advCO2                      z0m                      z0h                    FracH         obs_sca_cf_CO2mh                     data                    Costf
                      213       351.71615487487793       0.2002121931044717       1.0005990952071837      0.25704999947234947     0.003005255193163334    -9.97310695236726e-07        420.9992394487863   1.1594396350423915e-05      0.01885578856104025     0.020948129163227556       0.3582355477913493       1.3969547044828663     0.013577308249187526     0.013577308249187526
                      214       351.71615486983524        0.200212193103029       1.0005990952133725      0.25704999945470597     0.003005255193180694   -9.973106952255262e-07        420.9992394451929   1.1594396350956475e-05     0.018855788561676433     0.020948129162173233       0.3582355477976896       1.3969547044700763     0.013577308208800293     0.013577308208800293
                      215       351.71615487449253       0.2002121931040209       1.0005990952148238       0.2570499994465075    0.0030052551931400696    -9.97310695231027e-07        420.9992394452961   1.1594396360837839e-05         0.01885578855971      0.02094812916251513       0.3582355478010055       1.3969547044708626     0.013577308249935733     0.013577308249935733
                      216       351.71615487466283      0.20021219310594865       1.0005990952079387         0.25704999947299     0.003005255193139659   -9.973106952009142e-07       420.99923944924325   1.1594396333058574e-05      0.01885578855939061      0.02094812916222893       0.3582355477880631       1.3969547044846333     0.013577308248413513     0.013577308248413513
                      217       349.78379050671106      0.20024758183480915       0.9998575183619121      0.26825719160872114     0.003000140426739077   -9.979042925302082e-07        421.9190320230452    8.574256948175535e-07     0.019310844022664975     0.020531105739022452        0.351569952162427        1.399721706793624     0.001715530331812232     0.001715530331812232
                      218       349.78379036893443      0.20024758171314047       0.9998576149584526       0.2682571916417251    0.0030001631349814615   -9.979042982968367e-07        421.9190310427313    8.493696074529113e-07      0.01931084404880174     0.020531102520200326      0.35156995254486867       1.3997217170977465    0.0017143214046013103    0.0017143214046013103
                      219       349.78379062062436       0.2002475816311657       0.9998576228580855      0.26825719164564593    0.0030001449644724756   -9.979043012751094e-07        421.9190310669028    8.641206364647363e-07      0.01931084415497852      0.02053110211452083      0.35156995260803314       1.3997217170004916     0.001715327357698078     0.001715327357698078
                      220        349.7837902356482      0.20024758059985495       0.9998583117073405      0.26825719188378044    0.0030002613913972906    -9.97904348094197e-07       421.91902431319033    8.416879687834101e-07     0.019310844577780963     0.020531078836767695      0.35156995540776415       1.3997217883453978    0.0017119750702916587    0.0017119750702916587
                      221        349.7837902355111      0.20024758059826142       0.9998583117261575      0.26825719190435765    0.0030002613912891636   -9.979043481414131e-07        421.9190243131706     8.41687982543562e-07     0.019310844578479938      0.02053107883072053      0.35156995569680227       1.3997217883454292    0.0017119747791158443    0.0017119747791158443
                      222       349.78379023640673      0.20024758059604744       0.9998583117036741      0.26825719188575164      0.00300026139140331   -9.979043481051465e-07       421.91902431316237    8.416879678064897e-07     0.019310844580260868      0.02053107883277622       0.3515699554032292       1.3997217883455135    0.0017119750452906997    0.0017119750452906997
                      223        349.7837902499782      0.20024758053786354       0.9998583117743998      0.26825719190535124     0.003000261391407809   -9.979043482748987e-07        421.9190243127863    8.416879678064355e-07     0.019310844620080828     0.020531078774536783      0.35156995526700296       1.3997217883470978    0.0017119746824140413    0.0017119746824140413
                      224        349.7837902440092      0.20024758059553785       0.9998583117201658       0.2682571918905917    0.0030002613913269016   -9.979043481385122e-07       421.91902431320983    8.416879870588845e-07     0.019310844585611726      0.02053107881964885      0.35156995535944136       1.3997217883453437    0.0017119749878176404    0.0017119749878176404
                      225        349.7837902375286       0.2002475806003556       0.9998583117068378      0.26825719188556596       0.0030002613914228   -9.979043481473618e-07        421.9190243131924    8.416879687934932e-07      0.01931084458515585     0.020531078833902983       0.3515699553800803       1.3997217883454205    0.0017119750702166482    0.0017119750702166482
                      226       349.90556017863605      0.19995070864604125       1.0000370636074383       0.2684282875597984    0.0030000643246480404   -9.992333813032621e-07       421.91730790177206    9.370919010092717e-07     0.019576454853129376     0.020129235062016144       0.3507402786796758       1.3997292671323975    0.0005069860796566793    0.0005069860796566793
                      227        349.9055601784678      0.19995070864611708       1.0000370636080884      0.26842828756191006     0.003000064324652876   -9.992333813251727e-07        421.9173079017682    9.370919009105009e-07     0.019576454854451673       0.0201292350616053      0.35074027868007585       1.3997292671324189    0.0005069860745174419    0.0005069860745174419
                      228       349.90556017955987      0.19995070864609774        1.000037063607989      0.26842828756241327     0.003000064324649232   -9.992333813008531e-07        421.9173079017877    9.370919037721441e-07     0.019576454855581543     0.020129235061228604      0.35074027867898383       1.3997292671323485    0.0005069860743137824    0.0005069860743137824
                      229       349.90556017967106      0.19995070864622275        1.000037063607568       0.2684282875630061    0.0030000643246520845   -9.992333812840506e-07        421.9173079017538    9.370918990647551e-07     0.019576454857540095     0.020129235060914713      0.35074027867777646       1.3997292671324746    0.0005069860719013315    0.0005069860719013315
                      230       349.90556017980634      0.19995070864691392       1.0000370636067153      0.26842828756171877     0.003000064324647512   -9.992333813059845e-07       421.91730790176643    9.370918979623925e-07      0.01957645485462274     0.020129235061575528        0.350740278679181        1.399729267132413    0.0005069860761475132    0.0005069860761475132
                      231       349.90556017978815      0.19995070864609255       1.0000370636074685      0.26842828756040754    0.0030000643246529597   -9.992333813157902e-07       421.91730790177223    9.370918972352181e-07      0.01957645485407445       0.0201292350618882       0.3507402786787224        1.399729267132399    0.0005069860780173827    0.0005069860780173827
                      232       350.08284786625677       0.2000012366690604       1.0000606865170916       0.2688343057857916      0.00300063219995156  -1.0000721925500807e-06       421.91717777779894    6.918123422894481e-07     0.019980433168012957     0.020019562195640755       0.3505964452125744          1.3997305988729    5.422448600933899e-05    5.422448600933899e-05
                      233        350.0828478664798        0.200001236669008        1.000060686517429       0.2688343057866661     0.003000632199950801  -1.0000721925487135e-06       421.91717777779854    6.918123413074862e-07     0.019980433168286408     0.020019562195559667      0.35059644521259326       1.3997305988729025    5.422448564906205e-05    5.422448564906205e-05
                      234        350.0828478665692      0.20000123666911454        1.000060686517097      0.26883430578651113     0.003000632199951155  -1.0000721925478422e-06       421.91717777780246    6.918123417037078e-07     0.019980433168099183     0.020019562195634968      0.35059644521252303       1.3997305988728865    5.422448584008274e-05    5.422448584008274e-05
                      235        350.1056425481436      0.19999943603997528        1.000082098134964        0.268909561310223    0.0030005729892642235    -9.99923524376216e-07       421.91725061656535    6.135013139594225e-07     0.020000099565642245     0.020014281157180316      0.35059620772078187       1.3997303641673442    4.095572751573631e-05    4.095572751573631e-05
                      236        350.1056425482466      0.19999943603989956       1.0000820981349534       0.2689095613107153     0.003000572989262842   -9.999235243757323e-07        421.9172506165643    6.135013129646128e-07      0.02000009956583956     0.020014281157227944      0.35059620772049066       1.3997303641673475   4.0955727355847586e-05   4.0955727355847586e-05
                      237        350.1056425482593      0.19999943603998702       1.0000820981348397      0.26890956131095944    0.0030005729892632334   -9.999235243757306e-07        421.9172506165651     6.13501312975509e-07     0.020000099565584923     0.020014281157169012       0.3505962077204219       1.3997303641673435    4.095572739105602e-05    4.095572739105602e-05
                      238       350.10564254818223      0.19999943603997722       1.0000820981349658       0.2689095613107485    0.0030005729892641753   -9.999235243768644e-07       421.91725061656695    6.135013138058995e-07       0.0200000995656244      0.02001428115721168       0.3505962077204907       1.3997303641673378    4.095572746381617e-05    4.095572746381617e-05
                      239       350.10564254803967       0.1999994360400168       1.0000820981350351      0.26890956131176874     0.003000572989264245   -9.999235243786313e-07       421.91725061656706    6.135013134580332e-07      0.02000009956565968     0.020014281157259263      0.35059620772006106       1.3997303641673369   4.0955727372683396e-05   4.0955727372683396e-05
                      240         350.105642547818      0.19999943604020096        1.000082098135028       0.2689095613131278     0.003000572989265096   -9.999235243779532e-07       421.91725061656905    6.135013135945343e-07     0.020000099565434144     0.020014281157238027      0.35059620771933503       1.3997303641673287    4.095572736189149e-05    4.095572736189149e-05
                      241        350.1032646703859      0.20000598070594378       1.0000825889608098       0.2691679989428363     0.003000516001575415  -1.0001633442905297e-06       421.91757248853315    4.927284842337599e-07     0.019996406998297345      0.02002436598418489       0.3504677756512874       1.3997289611217019   2.8226704184836412e-05   2.8226704184836412e-05                
 restart
                      242        350.1032646703859      0.20000598070594378       1.0000825889608098       0.2691679989428363     0.003000516001575415  -1.0001633442905297e-06       421.91757248853315    4.927284842337599e-07     0.019996406998297345      0.02002436598418489       0.3504677756512874       1.3997289611217019   2.8226704184836412e-05   2.8226704184836412e-05
                      243        350.1032638466322      0.20000598065598776       1.0000825855940807       0.2691679989376414    0.0030004979632316338  -1.0001633380256488e-06        421.9175724966434    5.101371791158065e-07     0.019996407155543544     0.020024366172998957       0.3504677755373862       1.3997289614638966    2.775492953968751e-05    2.775492953968751e-05
                      244        350.1032628490127       0.2000059806621316       1.0000825882947204       0.2691679989367913     0.003000500706475984  -1.0001633352528218e-06        421.9175720136059    4.882390302687421e-07     0.019996407177365512     0.020024366169084023       0.3504677755041495       1.3997289658604501    2.809262237394705e-05    2.809262237394705e-05
                      245        350.1032610745349      0.20000598057328708        1.000082582951066      0.26916799892713306    0.0030004687738831516  -1.0001633231131814e-06       421.91757189228235    5.136358053790665e-07     0.019996407468612094     0.020024366510318196      0.35046777528827666       1.3997289677189921    2.754945431499056e-05    2.754945431499056e-05
                      246       350.10326107430546      0.20000598057328747       1.0000825829518316       0.2691679989252174    0.0030004687738903295  -1.0001633230897952e-06        421.9175718922797    5.136358022090456e-07      0.01999640746879051     0.020024366510365117       0.3504677752057027       1.3997289677190028   2.7549443468553878e-05   2.7549443468553878e-05
                      247        350.1032610741636      0.20000598057358418       1.0000825829584166      0.26916799892952303    0.0030004687738718013  -1.0001633230932234e-06       421.91757189227917    5.136358104147086e-07     0.019996407468567762     0.020024366510012995      0.35046777528280393        1.399728967719006   2.7549453170686184e-05   2.7549453170686184e-05
                      248        350.1032610736738       0.2000059805740325       1.0000825829514568      0.26916799893321314    0.0030004687738652393  -1.0001633230716107e-06       421.91757189227474    5.136358132289809e-07     0.019996407468449762     0.020024366509523526       0.3504677752827487       1.3997289677190219   2.7549452823201706e-05   2.7549452823201706e-05
                      249        350.1032610736686      0.20000598057308105        1.000082582951185       0.2691679989309474     0.003000468773878635  -1.0001633231044972e-06       421.91757189227354    5.136358066389819e-07     0.019996407468958814      0.02002436651016018      0.35046777528555406       1.3997289677190248     2.75494537434274e-05     2.75494537434274e-05
                      250       350.10326107288665       0.2000059805729867       1.0000825829540076      0.26916799893747284    0.0030004687738700315  -1.0001633231066557e-06        421.9175718922718    5.136358102396803e-07     0.019996407469083072     0.020024366509816437       0.3504677753015266       1.3997289677190314    2.754945584738452e-05    2.754945584738452e-05
                      251         350.091995430289       0.2000074624212244       1.0000933934022438       0.2692275480108622    0.0030003484676263464   -9.999025537237016e-07       421.91746400795483    5.603530142943166e-07     0.019998697037337566     0.020019530543854195      0.35040357553480095       1.3997293746554378    2.063132492215568e-05    2.063132492215568e-05
                      252        350.0919954302035       0.2000074624212401       1.0000933934023255       0.2692275480115323     0.003000348467626043   -9.999025537231823e-07        421.9174640079573    5.603530147900912e-07      0.01999869703732582       0.0200195305438001      0.35040357553425666        1.399729374655429    2.063132486804968e-05    2.063132486804968e-05
                      253       350.09199543001455       0.2000074624211797       1.0000933934023983       0.2692275480121815     0.003000348467625968    -9.99902553724876e-07        421.9174640079579    5.603530145265764e-07     0.019998697037389893     0.020019530543772836      0.35040357553367807       1.3997293746554265   2.0631324834124544e-05   2.0631324834124544e-05
                      254        350.0919954301937      0.20000746242118142       1.0000933934022491       0.2692275480118157     0.003000348467625734   -9.999025537244465e-07         421.917464007958    5.603530137822125e-07      0.01999869703735105     0.020019530543798042      0.35040357553390467       1.3997293746554251   2.0631324867217636e-05   2.0631324867217636e-05
                      255       350.09199543017917       0.2000074624212304       1.0000933934024268      0.26922754801268084     0.003000348467624192   -9.999025537230991e-07        421.9174640079595    5.603530138269293e-07     0.019998697037326506     0.020019530543738236       0.3504035755335215       1.3997293746554202   2.0631324833279984e-05   2.0631324833279984e-05
                      256       350.09199543016825      0.20000746242116765        1.000093393402544       0.2692275480127616     0.003000348467624385   -9.999025537240622e-07        421.9174640079589    5.603530129737535e-07      0.01999869703742714     0.020019530543777447       0.3504035755335868       1.3997293746554231   2.0631324855935385e-05   2.0631324855935385e-05
                      257        350.0405383328409      0.19999679964753014       1.0001294418662834      0.26963084740143783    0.0030000830295157676  -1.0000841669992288e-06        421.9185480410038    4.859559086283042e-07      0.02000769041532067     0.019995564185698922       0.3500740858564324       1.3997252559545768    9.663909416727373e-06    9.663909416727373e-06
                      258       350.04053833298394      0.19999679964752384       1.0001294418662123      0.26963084740084553    0.0030000830295176255  -1.0000841669976457e-06        421.9185480410058    4.859559083413448e-07      0.02000769041533231     0.019995564185759356      0.35007408585708444       1.3997252559545699    9.663909361734492e-06    9.663909361734492e-06
                      259        350.0405383329737      0.19999679964753997       1.0001294418662035       0.2696308474004761     0.003000083029516894   -1.000084167000166e-06        421.9185480410028    4.859559085589201e-07      0.02000769041537094     0.019995564185786602      0.35007408585738475       1.3997252559545814    9.663909386504971e-06    9.663909386504971e-06
                      260        350.0405383328084      0.19999679964754694       1.0001294418662834       0.2696308474017464    0.0030000830295157303  -1.0000841669989603e-06        421.9185480410047    4.859559084950355e-07     0.020007690415370295      0.01999556418569344      0.35007408585634836       1.3997252559545736    9.663909407617984e-06    9.663909407617984e-06
                      261        350.0405383327245       0.1999967996475733       1.0001294418662994       0.2696308474027009    0.0030000830295152537   -1.000084166998937e-06        421.9185480410088    4.859559081951079e-07     0.020007690415489696      0.01999556418566055      0.35007408585555294       1.3997252559545594    9.663909391012533e-06    9.663909391012533e-06
                      262       350.04053833282023      0.19999679964757638       1.0001294418663313      0.26963084740187593     0.003000083029515063   -1.000084167000195e-06       421.91854804100547    4.859559085225865e-07      0.02000769041540954     0.019995564185686703       0.3500740858559666        1.399725255954572    9.663909412884344e-06    9.663909412884344e-06
                      263        350.0382744498579       0.2000015993940622        1.000127684093922      0.26969021913475727     0.003000107797108149  -1.0000651622752974e-06       421.91893030630536    4.429043000565747e-07      0.02002404284049482     0.019996653848696797      0.35005261125147247        1.399724029741578    7.720394965128507e-06    7.720394965128507e-06
                      264        350.0382744498604       0.2000015993940991        1.000127684093993       0.2696902191350036    0.0030001077971084063   -1.000065162275152e-06       421.91893030630604    4.429042998096671e-07     0.020024042840516763     0.019996653848691426       0.3500526112515341       1.3997240297415765    7.720394946108064e-06    7.720394946108064e-06
                      265        350.0382744498668       0.2000015993940702       1.0001276840939681       0.2696902191347627    0.0030001077971081834   -1.000065162275235e-06        421.9189303063052   4.4290429983000293e-07     0.020024042840514414     0.019996653848699922       0.3500526112514421       1.3997240297415794    7.720394960159458e-06    7.720394960159458e-06
                      266       350.03827444988724      0.20000159939406853        1.000127684093938       0.2696902191346894     0.003000107797108141  -1.0000651622752942e-06       421.91893030630536    4.429043000151789e-07       0.0200240428404894      0.01999665384869665       0.3500526112514481       1.3997240297415787     7.72039496258103e-06     7.72039496258103e-06
                      267       350.04003032227183      0.20000303851289988       1.0001316218976868      0.26969303269176365     0.003000114644093349  -1.0000596446519821e-06        421.9189413317354    4.281559026269969e-07      0.02002489492404587     0.019996610203567237       0.3500520114427135        1.399724067972437    7.387823712595252e-06    7.387823712595252e-06
                      268        350.0400331626279       0.2000030386956976       1.0001315189991118      0.26969303270553135    0.0030000946172134106  -1.0000596543644428e-06       421.91894166827166    4.422507626321687e-07     0.020024895042256963     0.019996609443033494      0.35005201165675914       1.3997240698622317    7.538922257051827e-06    7.538922257051827e-06
                      269        350.0400334955409      0.20000303879314346       1.0001314902209426       0.2696930327114544     0.003000100837308626  -1.0000596565093846e-06       421.91894133839645   4.2126807456996997e-07     0.020024895033146597      0.01999660908356464      0.35005201173410916        1.399724074452638    7.474703852828488e-06    7.474703852828488e-06
                      270        350.0400307693294      0.20000303854616325       1.0001316047141628      0.26969303269418526     0.003000111998200349  -1.0000596462401496e-06         421.918941362882   4.2903691089799113e-07     0.020024894941294683     0.019996610067889883       0.3500520114794913       1.3997240685280328   7.3859357886213475e-06   7.3859357886213475e-06               
 finished
